timestamp,open,high,low,close,volume
2025-01-01 00:00:00,3337.78000000,3343.02000000,3335.84000000,3340.26000000,707.44280000
2025-01-01 00:05:00,3340.28000000,3344.01000000,3339.55000000,3342.99000000,437.61740000
2025-01-01 00:10:00,3342.99000000,3349.34000000,3341.91000000,3348.50000000,766.87360000
2025-01-01 00:15:00,3348.51000000,3352.86000000,3347.62000000,3351.05000000,574.41670000
2025-01-01 00:20:00,3351.06000000,3353.37000000,3347.72000000,3349.33000000,420.78420000
2025-01-01 00:25:00,3349.33000000,3350.36000000,3347.33000000,3349.43000000,561.70650000
2025-01-01 00:30:00,3349.43000000,3358.61000000,3349.01000000,3356.80000000,2388.97240000
2025-01-01 00:35:00,3356.81000000,3360.00000000,3355.52000000,3359.96000000,792.56210000
2025-01-01 00:40:00,3359.96000000,3360.99000000,3355.62000000,3356.09000000,322.12640000
2025-01-01 00:45:00,3356.09000000,3358.86000000,3353.89000000,3356.56000000,308.08760000
2025-01-01 00:50:00,3356.56000000,3363.07000000,3355.62000000,3361.42000000,455.93560000
2025-01-01 00:55:00,3361.42000000,3365.71000000,3359.00000000,3363.70000000,1157.91910000
2025-01-01 01:00:00,3363.69000000,3366.40000000,3357.53000000,3359.66000000,999.56150000
2025-01-01 01:05:00,3359.60000000,3360.00000000,3355.00000000,3360.00000000,567.96670000
2025-01-01 01:10:00,3360.00000000,3362.42000000,3358.40000000,3360.93000000,496.41140000
2025-01-01 01:15:00,3360.92000000,3360.92000000,3353.03000000,3354.56000000,569.18430000
2025-01-01 01:20:00,3354.55000000,3356.84000000,3351.11000000,3354.05000000,381.60960000
2025-01-01 01:25:00,3354.04000000,3355.36000000,3352.61000000,3352.79000000,180.02920000
2025-01-01 01:30:00,3352.80000000,3358.28000000,3352.38000000,3356.11000000,594.62280000
2025-01-01 01:35:00,3356.12000000,3356.85000000,3354.20000000,3354.73000000,238.74970000
2025-01-01 01:40:00,3354.72000000,3356.85000000,3352.45000000,3352.46000000,301.23400000
2025-01-01 01:45:00,3352.46000000,3354.30000000,3351.00000000,3353.17000000,575.97210000
2025-01-01 01:50:00,3353.18000000,3353.44000000,3342.67000000,3343.58000000,966.89160000
2025-01-01 01:55:00,3343.60000000,3347.69000000,3342.73000000,3346.54000000,265.90470000
2025-01-01 02:00:00,3346.54000000,3352.92000000,3346.35000000,3351.94000000,372.22250000
2025-01-01 02:05:00,3351.94000000,3353.14000000,3347.36000000,3348.10000000,528.88440000
2025-01-01 02:10:00,3348.09000000,3354.57000000,3347.80000000,3354.32000000,412.52470000
2025-01-01 02:15:00,3354.32000000,3354.32000000,3350.20000000,3352.85000000,324.52660000
2025-01-01 02:20:00,3352.86000000,3354.06000000,3349.00000000,3351.37000000,460.63440000
2025-01-01 02:25:00,3351.36000000,3351.36000000,3349.40000000,3349.94000000,328.66420000
2025-01-01 02:30:00,3349.94000000,3354.61000000,3349.93000000,3353.36000000,458.37530000
2025-01-01 02:35:00,3353.37000000,3360.01000000,3353.36000000,3358.23000000,1610.70840000
2025-01-01 02:40:00,3358.23000000,3360.01000000,3356.70000000,3357.78000000,934.85540000
2025-01-01 02:45:00,3357.79000000,3359.40000000,3354.93000000,3355.66000000,910.34660000
2025-01-01 02:50:00,3355.65000000,3368.42000000,3355.37000000,3362.06000000,1996.79960000
2025-01-01 02:55:00,3362.07000000,3364.94000000,3361.24000000,3362.61000000,437.26790000
2025-01-01 03:00:00,3362.61000000,3362.75000000,3358.59000000,3360.96000000,939.13150000
2025-01-01 03:05:00,3360.95000000,3363.72000000,3359.39000000,3359.49000000,273.99860000
2025-01-01 03:10:00,3359.50000000,3361.41000000,3359.43000000,3359.68000000,153.05850000
2025-01-01 03:15:00,3359.69000000,3359.69000000,3354.50000000,3356.09000000,396.59010000
2025-01-01 03:20:00,3356.08000000,3356.59000000,3351.64000000,3355.23000000,365.04020000
2025-01-01 03:25:00,3355.23000000,3356.38000000,3354.37000000,3354.51000000,273.08880000
2025-01-01 03:30:00,3354.51000000,3355.59000000,3353.26000000,3354.01000000,288.72690000
2025-01-01 03:35:00,3354.02000000,3356.78000000,3352.00000000,3356.53000000,247.78630000
2025-01-01 03:40:00,3356.44000000,3357.15000000,3354.09000000,3355.95000000,340.24040000
2025-01-01 03:45:00,3355.95000000,3356.31000000,3351.00000000,3354.99000000,335.82640000
2025-01-01 03:50:00,3354.99000000,3356.47000000,3354.99000000,3355.83000000,183.07910000
2025-01-01 03:55:00,3355.84000000,3355.84000000,3354.75000000,3355.20000000,228.89780000
2025-01-01 04:00:00,3355.20000000,3356.61000000,3351.85000000,3355.66000000,320.83000000
2025-01-01 04:05:00,3355.66000000,3355.66000000,3350.79000000,3350.80000000,218.09860000
2025-01-01 04:10:00,3350.80000000,3351.50000000,3348.19000000,3349.10000000,528.96100000
2025-01-01 04:15:00,3349.09000000,3350.36000000,3346.03000000,3349.07000000,391.01710000
2025-01-01 04:20:00,3349.08000000,3351.69000000,3346.92000000,3347.85000000,610.27190000
2025-01-01 04:25:00,3347.85000000,3350.00000000,3347.70000000,3348.21000000,241.43780000
2025-01-01 04:30:00,3348.21000000,3350.36000000,3345.00000000,3345.00000000,302.27690000
2025-01-01 04:35:00,3345.00000000,3347.34000000,3344.45000000,3346.01000000,273.29730000
2025-01-01 04:40:00,3346.02000000,3348.42000000,3345.32000000,3345.51000000,255.30220000
2025-01-01 04:45:00,3345.51000000,3347.15000000,3341.94000000,3345.74000000,507.17390000
2025-01-01 04:50:00,3345.73000000,3346.79000000,3343.59000000,3343.60000000,257.68840000
